80,Douglas Adams,sci-fi,90000,4,no
100,Jeff Kinney,young adult,90000,4,yes
20,Mindy Kaling,comedy,70000,4,no
80,Veronica Roth,young adult,100000,4,no
40,"Aziz Ansari, Eric Klinenberg",comedy,90000,4,no
50,"Katherine Applegate, Patricia Castelao",young adult,90000,4,no
60,Sebastian Junger,thriller,50000,4,yes
60,Brandon Sanderson,fantasy,100000,4,no
80,Patrick Ness,young adult,100000,4,yes
40,Jim Fergus,romance,80000,4,no
60,Jodi Picoult,drama,90000,4,yes
10,"Stephen King, Darrel Anderson",fantasy,80000,4,yes
50,Ally Condie,fantasy,100000,4,no
200,Salman Rushdie,fantasy,80000,4,no
50,Max Brooks,horror,80000,4,no
100,John Grisham,mystery,80000,4,no
200,Agatha Christie,mystery,90000,4,no
30,Margaret Peterson Haddix,young adult,90000,4,no
40,Michael Pollan,#N/A,80000,4,no
60,Elizabeth George Speare,young adult,100000,4,no
60,Kiera Cass,young adult,100000,4,no
80,Sophie Kinsella,romance,90000,4,no
700,"Wilkie Collins, Matthew Sweet",mystery,90000,4,yes
80,"Robert Galbraith, J.K. Rowling",mystery,70000,4,no
50,Jenny Han,young adult,100000,4,no
60,Janet Evanovich,mystery,100000,4,no
60,James McBride,#N/A,80000,4,no
80,"Steven D. Levitt, Stephen J. Dubner",#N/A,90000,4,no
60,Karen Marie Moning,fantasy,100000,4,yes
70,Terry Goodkind,fantasy,80000,4,no
50,Emily Giffin,romance,80000,4,no
700,"William Makepeace Thackeray, John Carey",romance,90000,4,yes
100,Kurt Vonnegut Jr.,sci-fi,70000,4,no
100,"Stephen King, Dominique Dill",horror,70000,4,yes
50,Cynthia D'Aprix Sweeney,drama,80000,3,no
30,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",fantasy,100000,4,no
100,David    Allen,#N/A,80000,4,no
100,James Redfield,fantasy,70000,4,yes
30,Huntley Fitzpatrick,young adult,100000,4,no
0,Ken Follett,romance,70000,4,no
100,"Haruki Murakami, Philip Gabriel",mystery,70000,4,no
50,Alice Sebold,crime,80000,4,no
500,Virginia Woolf,drama,80000,4,no
20,Chetan Bhagat,romance,70000,3,no
70,Laurell K. Hamilton,fantasy,100000,4,no
80,Markus Zusak,young adult,90000,4,no
800,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",drama,90000,4,yes
100,Terry Pratchett,fantasy,90000,4,no
40,Mark Z. Danielewski,horror,80000,4,no
100,Patricia Cornwell,mystery,80000,4,no
90,John Grisham,mystery,60000,4,no
60,"P.C. Cast, Kristin Cast",young adult,100000,4,no
500,Willa Cather,young adult,80000,4,no
30,Susan Beth Pfeffer,young adult,90000,4,no
20,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",comedy,70000,4,no
50,"Don Piper, Cecil Murphey",#N/A,70000,4,no
90,Nicholas Sparks,drama,70000,4,yes
1000,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",#N/A,40000,4,no
100,Jeffrey Archer,thriller,70000,4,no
50,Jodi Picoult,drama,90000,4,no
40,Augusten Burroughs,comedy,70000,4,no
60,James Patterson,romance,80000,4,no
80,E.L. James,romance,80000,4,no
100,Frank Herbert,fantasy,80000,4,no
80,C.S. Lewis,fantasy,80000,4,no
50,Jennifer Weiner,romance,80000,4,yes
500,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",fairy-tales,90000,4,yes
20,Mark Cotta Vaz,young adult,80000,4,no
40,Colleen Hoover,romance,80000,4,no
40,Jane Green,romance,80000,3,no
10,L.M. Montgomery,young adult,100000,4,no
1000,"Friedrich Nietzsche, Walter Kaufmann",#N/A,70000,4,no
400,"Elizabeth Gaskell, Alan Shelston",romance,100000,4,yes
40,Jaycee Dugard,crime,70000,4,no
50,Amish Tripathi,fantasy,60000,4,yes
100,Michael Crichton,thriller,80000,4,no
70,Lauren Oliver,young adult,100000,4,no
60,Robert Jordan,fantasy,90000,4,no
900,"Aesop, Laura Harris, Laura Gibbs",fantasy,90000,4,no
100,Cormac McCarthy,horror,70000,4,no
60,Becca Fitzpatrick,young adult,100000,4,no
0,Stephen King,horror,80000,4,no
70,Chuck Palahniuk,horror,70000,4,no
20,Chetan Bhagat,romance,70000,3,no
30,"Matsuri Hino, Tomo Kimura",romance,90000,4,no
50,Jim Butcher,fantasy,90000,4,no
100,"Anne McCaffrey, Teodor Panasiński",fantasy,100000,4,no
0,"John D. Rateliff, J.R.R. Tolkien",fantasy,100000,4,no
20,Colleen Hoover,romance,100000,4,no
100,Joanne Harris,romance,80000,4,yes
40,Jay Anson,horror,80000,4,yes
60,Michael Ondaatje,romance,80000,4,yes
40,Sylvain Reynard,romance,90000,4,no
1000,"James Joyce, Jeri Johnson",#N/A,70000,4,no
70,Colum McCann,drama,70000,4,no
100,Eoin Colfer,fantasy,90000,4,no
100,Harlan Coben,mystery,80000,4,yes
100,Stephen King,horror,90000,3,yes
50,Rachel Hawkins,young adult,100000,4,no
30,Austin Kleon,#N/A,90000,4,no
0,Neal Stephenson,sci-fi,70000,4,no
50,Christina Lauren,romance,100000,4,no
50,Barbara Kingsolver,romance,80000,4,no
50,Joyce Carol Oates,drama,80000,4,no
40,Scott McCloud,young adult,80000,4,no
80,"Kami Garcia, Margaret Stohl",young adult,100000,4,no
50,Jon Ronson,crime,40000,4,no
70,Jodi Picoult,drama,80000,4,yes
100,David Baldacci,thriller,70000,4,yes
50,Janet Evanovich,mystery,100000,4,no
60,Mitch Albom,fantasy,70000,4,no
40,Christopher Moore,fantasy,80000,4,no
40,Michael   Lewis,#N/A,70000,4,yes
100,Jonathan Stroud,fantasy,90000,4,no
30,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",comedy,70000,4,no
90,"Kenneth H. Blanchard, Spencer Johnson",#N/A,70000,4,no
80,Leon Uris,thriller,80000,4,yes
30,Ursula Hegi,drama,80000,4,no
200,Raymond Chandler,thriller,80000,4,yes
200,John Steinbeck,drama,80000,4,yes
30,Ellen DeGeneres,comedy,70000,4,no
80,"Lemony Snicket, Brett Helquist",young adult,100000,4,no
60,Eowyn Ivey,fantasy,70000,4,no
40,"J. Lynn, Jennifer L. Armentrout",romance,100000,4,no
80,Jeff Kinney,young adult,80000,4,yes
2000,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",fantasy,70000,4,no
70,"Benjamin Hoff, Ernest H. Shepard",#N/A,70000,4,no
40,Jennifer L. Armentrout,young adult,100000,4,no
50,Tahereh Mafi,young adult,100000,4,no
70,Sarah Dunant,romance,80000,4,no
100,Eoin Colfer,young adult,100000,4,no
100,"David Lagercrantz, Stieg Larsson, George Goulding",suspense,50000,4,yes
60,Emma Cline,crime,80000,3,no
30,Shannon Hale,fantasy,90000,4,no
100,Dennis Lehane,mystery,90000,4,yes
70,Isaac Marion,romance,70000,4,yes
900,"Mark Twain, Everett H. Emerson",young adult,80000,4,yes
100,Robert A. Heinlein,sci-fi,80000,4,no
90,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",romance,40000,4,no
50,Janet Evanovich,mystery,90000,4,no
80,Stephen King,mystery,80000,4,no
30,"Hajime Isayama, Sheldon Drzka",fantasy,80000,4,no
400,F. Scott Fitzgerald,romance,80000,4,no
50,Olive Ann Burns,young adult,80000,4,no
70,Tennessee Williams,drama,90000,4,yes
10,"Elena Ferrante, Ann Goldstein",romance,60000,4,no
100,Timothy Ferriss,#N/A,70000,4,no
100,Robin S. Sharma,#N/A,50000,4,no
50,Amor Towles,romance,80000,4,no
90,Larry Niven,sci-fi,80000,4,no
90,Ruta Sepetys,young adult,90000,4,yes
50,"Andrew Clements, Brian Selznick",young adult,80000,4,no
80,Jeff Kinney,young adult,80000,4,no
40,Louise Erdrich,mystery,70000,4,no
70,Madeleine L'Engle,fantasy,90000,4,no
10,Veronica Roth,young adult,80000,4,no
60,Hanya Yanagihara,drama,70000,4,no
20,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",sci-fi,80000,4,no
50,Brandon Sanderson,fantasy,70000,4,no
60,Charlaine Harris,fantasy,90000,4,no
90,"Anne Tyler, Jennifer Bassett",romance,80000,4,yes
40,Benjamin Alire Sáenz,young adult,100000,4,no
900,H.G. Wells,sci-fi,80000,4,yes
100,"Haruki Murakami, Alfred Birnbaum",fantasy,60000,4,no
30,"Paulo Coelho, Alan R. Clarke",romance,60000,4,no
600,"Johann David Wyss, Scott McKowen, Arthur Pober",young adult,80000,4,no
100,Stephen King,thriller,80000,4,no
50,Jennifer Probst,romance,90000,4,yes
200,L.M. Montgomery,young adult,100000,4,yes
90,"Watty Piper, Doris Hauman, George Hauman",young adult,80000,4,yes
60,Karen Joy Fowler,drama,60000,4,no
50,Orson Scott Card,sci-fi,70000,4,no
800,James Joyce,#N/A,80000,4,no
40,Sarah Dessen,young adult,80000,4,no
20,Alan Brennert,young adult,80000,4,no
70,Anne Rice,horror,80000,4,yes
40,Frank E. Peretti,fantasy,70000,4,no
40,Jessica Sorensen,romance,100000,4,no
50,Lauren Groff,romance,70000,4,no
50,Judy Blume,young adult,70000,4,no
90,"E.B. White, Garth Williams",fantasy,90000,4,yes
80,Isaac Asimov,sci-fi,70000,4,no
80,Brian Greene,#N/A,30000,4,no
80,"Lemony Snicket, Brett Helquist",young adult,100000,4,no
70,Janet Evanovich,mystery,90000,4,no
40,Kelley Armstrong,young adult,100000,4,no
40,Jim Butcher,fantasy,80000,4,no
40,Janell Cannon,fantasy,90000,4,yes
70,Joe Abercrombie,fantasy,70000,4,no
50,Nancy Horan,romance,70000,4,no
60,"Janet Evanovich, Lorelei King",mystery,90000,4,no
60,"Lemony Snicket, Brett Helquist",young adult,90000,4,no
40,Flora Rheta Schreiber,horror,70000,4,yes
90,Carl Sagan,sci-fi,80000,4,no
60,Chuck Palahniuk,horror,70000,4,no
100,Rosamunde Pilcher,romance,70000,4,no
50,Dave Eggers,#N/A,60000,4,no
300,"Gabriel García Márquez, Gregory Rabassa",mystery,60000,4,no
10,"Ronald Holt, Arthur Conan Doyle",mystery,70000,4,no
20,"Bill O'Reilly, Martin Dugard",crime,70000,4,no
70,Jhumpa Lahiri,drama,60000,4,no
90,John Flanagan,fantasy,80000,4,no
60,Laurie Halse Anderson,young adult,90000,4,no
100,John Grisham,thriller,70000,4,no
80,Robin Hobb,fantasy,70000,4,no
100,Ira Levin,thriller,80000,4,no
100,"Stephen King, Peter Straub",horror,80000,4,no
60,Robert Jordan,fantasy,70000,4,no
100,Jack Kerouac,#N/A,60000,4,no
40,Kelley Armstrong,young adult,90000,4,no
60,Katherine Boo,#N/A,70000,4,no
200,"P.L. Travers, Mary Shepard",fantasy,80000,4,yes
50,Scott Lynch,fantasy,70000,4,no
70,Sandra Cisneros,young adult,80000,4,no
70,David Benioff,young adult,70000,4,no
60,Jeaniene Frost,romance,100000,4,no
100,"Roald Dahl, Quentin Blake",young adult,80000,4,no
70,Garth Nix,fantasy,80000,4,no
60,"James Patterson, Peter de Jonge",mystery,70000,4,no
100,Stephen King,fantasy,70000,4,no
100,Frank Herbert,sci-fi,70000,4,no
60,James S.A. Corey,sci-fi,70000,4,no
40,Sarah J. Maas,fantasy,100000,5,yes
30,Art Spiegelman,young adult,90000,4,no
50,Ezra Jack Keats,#N/A,80000,4,no
50,Janet Evanovich,mystery,90000,4,no
40,Emily Giffin,romance,70000,4,no
70,Richard   Preston,thriller,70000,4,no
100,"Haruki Murakami, Philip Gabriel",romance,60000,4,no
70,Elizabeth Gilbert,romance,60000,4,no
40,Lynne Truss,comedy,80000,4,no
60,Kim Harrison,fantasy,90000,4,no
0,"Clement C. Moore, Jan Brett",fantasy,80000,4,no
50,Diana Gabaldon,romance,70000,4,no
40,Cynthia Hand,young adult,100000,4,no
50,Lee Strobel,#N/A,70000,4,no
50,Robert Jordan,fantasy,70000,4,no
60,Carl Hiaasen,young adult,80000,4,yes
800,"Virgil, Robert Fitzgerald",fantasy,80000,4,no
60,Junot Díaz,romance,70000,4,no
100,"Haruki Murakami, Jay Rubin",fantasy,60000,4,no
40,Daniel Quinn,fantasy,60000,4,no
50,Jenny Han,young adult,80000,4,no
50,Katie McGarry,young adult,90000,4,no
100,"Kennilworthy Whisp, J.K. Rowling",fantasy,90000,4,no
20,"Harry Allard, James  Marshall",mystery,80000,4,no
100,"Richard Bachman, Stephen King",thriller,70000,4,no
70,"Lemony Snicket, Brett Helquist",young adult,90000,4,no
60,Lois Lowry,young adult,80000,4,no
50,J.R. Ward,romance,100000,4,no
20,"Stephen King, Jerry N. Uelsmann",horror,70000,4,no
40,"Trenton Lee Stewart, Carson Ellis",mystery,90000,4,no
80,Christopher Hitchens,#N/A,60000,4,no
40,Abbi Glines,romance,100000,4,no
100,Michael Crichton,thriller,70000,4,no
60,Jennifer E. Smith,young adult,90000,4,no
80,Jonathan Stroud,fantasy,70000,4,no
40,Tom Robbins,comedy,60000,4,no
40,Jenna Blum,drama,70000,4,no
100,John Grisham,thriller,70000,4,yes
60,Beth Revis,young adult,90000,4,no
90,M. Scott Peck,#N/A,60000,4,no
40,Jim Butcher,fantasy,80000,4,no
60,"Gertrude Chandler Warner, L. Kate Deal",mystery,90000,4,no
70,A.S.A. Harrison,thriller,60000,3,no
60,Caitlin Moran,comedy,70000,4,no
40,Sarah J. Maas,young adult,100000,5,no
60,Keith Richards,#N/A,60000,4,no
70,Jhumpa Lahiri,#N/A,60000,4,no
80,Anita Shreve,mystery,70000,4,no
80,Don DeLillo,sci-fi,60000,4,no
70,Stephen E. Ambrose,#N/A,70000,4,no
1000,Charles Darwin,#N/A,60000,4,no
40,Craig Thompson,young adult,70000,4,no
70,David Wroblewski,drama,70000,4,no
40,Christina Schwarz,mystery,70000,4,no
100,Charles Bukowski,comedy,60000,4,no
100,Cormac McCarthy,romance,70000,4,yes
100,"Arthur Conan Doyle, Kyle Freeman",mystery,70000,4,no
50,"Eiichirō Oda, Andy Nakatani",fantasy,70000,4,no
70,Peter S. Beagle,fantasy,80000,4,yes
100,Angie Sage,fantasy,90000,4,no
30,Laurie Halse Anderson,young adult,80000,4,no
60,Tana French,mystery,70000,4,no
50,Erik Larson,#N/A,60000,4,no
1000,Rudyard Kipling,fantasy,70000,4,yes
0,Terry Hayes,mystery,50000,4,no
50,"Allen Ginsberg, William Carlos Williams",#N/A,70000,4,no
80,Richard Carlson,#N/A,60000,4,no
50,"Adam Mansbach, Ricardo Cortés",comedy,70000,4,no
100,Douglas Adams,sci-fi,70000,4,no
30,Walter Isaacson,#N/A,70000,4,yes
60,Téa Obreht,fantasy,70000,3,no
70,Maria V. Snyder,fantasy,100000,4,no
50,J.R. Ward,fantasy,100000,4,no
70,Terry Pratchett,fantasy,80000,4,yes
300,"Anonymous, Joseph Smith Jr.",fantasy,60000,4,no
40,Stephen King,horror,80000,4,yes
30,Jim Butcher,fantasy,80000,4,no
60,Pierce Brown,sci-fi,60000,4,no
60,Terry Pratchett,fantasy,70000,4,no
100,Terry Pratchett,fantasy,80000,4,no
60,Malcolm Gladwell,#N/A,70000,4,no
10,Karin Slaughter,mystery,60000,4,no
60,Joe Abercrombie,fantasy,70000,4,no
80,Stephen King,horror,50000,4,no
40,Dr. Seuss,fantasy,80000,4,yes
40,Michael   Lewis,young adult,40000,4,yes
70,Garth Nix,fantasy,80000,4,no
70,James Patterson,young adult,90000,4,no
20,"Yana Toboso, Tomo Kimura",fantasy,70000,4,no
40,Marissa Meyer,young adult,100000,4,no
30,"Robert Louis Stevenson, Robert Mighall",horror,80000,4,no
10,Emily Seife,young adult,70000,4,no
70,Peter V. Brett,fantasy,60000,4,no
200,John Bunyan,fantasy,70000,4,no
100,Lee Child,thriller,60000,4,yes
60,Rick Riordan,fantasy,80000,4,no
100,Stephen King,horror,70000,4,no
100,Kate Morton,mystery,70000,4,no
60,Robert Jordan,fantasy,70000,4,no
30,Jim Butcher,fantasy,80000,4,no
10,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",drama,70000,4,no
100,Carson McCullers,drama,70000,4,yes
70,Rick Yancey,young adult,80000,4,no
100,T.H. White,fantasy,80000,4,yes
80,Terry Pratchett,fantasy,70000,4,no
50,Christopher Paul Curtis,young adult,70000,4,no
40,Alison Bechdel,young adult,50000,4,no
90,Dan Ariely,#N/A,60000,4,no
10,أحمد مراد,horror,50000,4,yes
60,Lynne Reid Banks,fantasy,80000,4,yes
30,"Robert Jordan, Brandon Sanderson",fantasy,70000,5,no
80,Jesse Andrews,young adult,80000,4,yes
70,Jeff Kinney,young adult,70000,4,yes
0,Janet Evanovich,mystery,60000,4,no
70,Simon Winchester,crime,70000,4,yes
100,"James Patterson, Andrew Gross",mystery,70000,4,no
80,Art Spiegelman,young adult,80000,5,no
0,Jasper Fforde,fantasy,90000,4,no
0,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",horror,60000,4,no
30,"Louis Sachar, Adam McCauley",young adult,70000,4,yes
90,"Dalai Lama XIV, Howard C. Cutler",#N/A,60000,4,no
60,David Mitchell,fantasy,50000,4,no
40,Anna Quindlen,drama,70000,4,no
40,"L.J. Smith, Kevin Williamson, Julie Plec",young adult,60000,4,no
100,John Grisham,mystery,60000,4,no
60,Chuck Palahniuk,horror,60000,4,no
50,Janet Evanovich,mystery,80000,4,no
80,"Cornelia Funke, Anthea Bell",young adult,80000,4,no
20,Chuck Klosterman,comedy,60000,4,no
200,Evelyn Waugh,romance,70000,4,yes
30,Jim Butcher,fantasy,70000,4,no
100,Jessie Burton,mystery,60000,4,no
70,"Margaret Weis, Tracy Hickman",fantasy,80000,4,yes
80,Eoin Colfer,young adult,100000,4,no
50,Scott Westerfeld,young adult,90000,4,no
70,John Flanagan,fantasy,70000,4,no
50,Deborah Harkness,fantasy,60000,4,no
70,Julia Cameron,#N/A,70000,4,no
10,"Jon Scieszka, Lane Smith",fairy-tales,80000,4,no
10,Joe Hill,horror,70000,4,yes
30,Robert K. Massie,#N/A,70000,4,no
80,Margaret Atwood,sci-fi,70000,4,no
60,Kristin Hannah,romance,70000,4,no
100,John Grisham,mystery,60000,4,no
60,"Marcus Luttrell, Patrick Robinson",thriller,50000,4,yes
20,Chetan Bhagat,romance,50000,3,no
300,Agatha Christie,mystery,70000,4,yes
100,Richard Wright,crime,70000,4,no
40,Brent Weeks,fantasy,70000,4,no
60,Veronica Rossi,young adult,70000,4,no
90,Nicholas Sparks,romance,60000,4,no
50,Eric Ries,#N/A,90000,4,no
40,Richelle Mead,young adult,90000,4,no
90,Lauren Weisberger,romance,60000,3,no
60,David Eddings,fantasy,70000,4,no
20,"Roberto Aguirre-Sacasa, Stephen King, Mike Perkins, Laura       Martin",fantasy,60000,4,no
0,William L. Shirer,#N/A,60000,4,yes
90,Nick Hornby,comedy,60000,3,no
40,"Jeff Smith, Steve Hamaker",fantasy,60000,4,no
100,Stephen King,horror,70000,4,no
100,Lee Child,thriller,60000,4,no
60,"Kami Garcia, Margaret Stohl, Paz Pruneda",young adult,70000,4,no
50,Jodi Picoult,drama,60000,4,no
80,Joe Hill,horror,70000,4,no
80,Jeff Kinney,comedy,60000,4,no
40,Brent Weeks,fantasy,60000,4,no
90,Lauren Weisberger,romance,60000,3,no
90,Brian Jacques,fantasy,70000,4,yes
1000,"Karl Marx, Friedrich Engels, Gareth Stedman Jones",#N/A,60000,4,no
40,Ruth Ware,mystery,90000,4,no
1000,James Fenimore Cooper,romance,70000,4,yes
100,William Styron,drama,70000,4,yes
90,Sophie Kinsella,comedy,70000,4,no
40,Julie Kagawa,fantasy,90000,4,no
40,Bruce H. Wilkinson,#N/A,60000,4,no
90,Karen Thompson Walker,young adult,60000,4,no
50,Mitch Albom,drama,60000,4,no
40,"Julia Child, Alex Prud'Homme",#N/A,60000,4,no
60,Graeme Simsion,romance,30000,4,no
40,Amish Tripathi,fantasy,50000,4,no
90,Charles Bukowski,young adult,50000,4,no
50,Wendelin Van Draanen,young adult,80000,4,yes
30,"Travis Bradberry, Jean Greaves, Patrick Lencioni",#N/A,50000,4,no
60,Robert McCloskey,#N/A,70000,4,no
100,"Douglas Preston, Lincoln Child",horror,70000,4,yes
60,Bill Bryson,comedy,70000,4,no
30,Jim Butcher,fantasy,70000,4,no
10,Robert Kirkman,fantasy,60000,4,no
50,Shannon Hale,fantasy,80000,4,no
90,"Nicola Yoon, David Yoon",young adult,100000,4,yes
400,George Bernard Shaw,drama,70000,4,yes
40,Barbara Kingsolver,drama,60000,4,no
30,Brandon Mull,fantasy,70000,4,no
100,Helen Fielding,romance,70000,4,yes
100,Louis de Bernières,drama,60000,4,yes
80,Nicholas Sparks,romance,60000,4,no
80,Bill Bryson,comedy,60000,4,no
600,Arthur Conan Doyle,mystery,60000,4,no
60,Adam Johnson,mystery,50000,4,no
60,David Eddings,fantasy,70000,4,no
60,"Marjane Satrapi, Mattias Ripa, Blake Ferris, Anjali Singh",young adult,70000,4,yes
80,Chaim Potok,young adult,70000,4,yes
90,"Irving Stone, שמואל שניצר",drama,60000,4,no
200,"Carlos Ruiz Zafón, Lucia Graves",mystery,50000,4,no
200,Cecelia Ahern,romance,60000,4,yes
40,"Peggy Parish, Fritz Siebel",comedy,70000,4,no
40,Jodi Ellen Malpas,romance,80000,4,no
80,W. Bruce Cameron,fantasy,70000,4,yes
70,Sabaa Tahir,fantasy,50000,4,yes
50,J.R. Ward,romance,90000,4,no
50,Helene Wecker,fantasy,60000,4,no
10,"أحلام مستغانمي, Ahlam Mosteghanemi",romance,40000,4,no
50,"Lemony Snicket, Brett Helquist",young adult,80000,4,no
600,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",mystery,70000,4,no
60,Esphyr Slobodkina,#N/A,70000,4,no
40,Jim Butcher,fantasy,70000,4,no
10,Tamora Pierce,fantasy,90000,4,no
70,Audrey Niffenegger,fantasy,60000,3,yes
20,Anita Diamant,romance,50000,4,no
50,J.R. Ward,romance,80000,4,no
70,Dan Simmons,sci-fi,60000,4,no
90,James Ellroy,mystery,60000,4,yes
900,"Lewis Carroll, John Tenniel, Peter Glassman",fantasy,60000,4,no
100,Jung Chang,#N/A,60000,4,no
40,P.D. Eastman,fantasy,70000,4,no
90,"Laura Ingalls Wilder, Garth Williams",young adult,70000,4,yes
70,Stephen King,horror,40000,4,no
100,"Guillermo del Toro, Chuck Hogan",sci-fi,60000,4,no
60,"Emily Dickinson, Thomas H. Johnson",#N/A,60000,4,no
60,Fred Gipson,young adult,70000,4,yes
30,Steve Martin,comedy,60000,4,no
10,Frank Warren,young adult,60000,4,no
50,George R.R. Martin,fantasy,50000,5,no
90,"Mary Norton, Beth Krush, Joe Krush",fantasy,70000,4,yes
100,Stephen King,horror,70000,4,yes
50,Jodi Picoult,drama,70000,4,no
100,"Haruki Murakami, Alfred Birnbaum",fantasy,60000,4,no
60,Philippa Gregory,romance,70000,4,no
70,Laini Taylor,fantasy,90000,4,no
30,Tom Robbins,comedy,50000,4,no
60,John Flanagan,young adult,60000,4,no
40,Alexandra Bracken,young adult,80000,4,yes
200,"Paulo Coelho, Margaret Jull Costa",romance,50000,4,yes
100,Norman Vincent Peale,#N/A,50000,4,no
60,Ruth Ware,mystery,70000,4,no
600,"Edith Wharton, Nina Bawden",romance,60000,4,yes
20,"Hiro Mashima, William Flanagan",fantasy,70000,4,no
60,"Patrick Rothfuss, Nate  Taylor",fantasy,60000,4,no
700,Solomon Northup,drama,40000,4,yes
50,J.R. Ward,romance,80000,4,no
90,Nathaniel Philbrick,#N/A,60000,4,no
60,Ayaan Hirsi Ali,#N/A,60000,4,no
100,Nassim Nicholas Taleb,#N/A,50000,4,no
80,Justin Cronin,horror,60000,4,no
300,"Aleksandr Solzhenitsyn, H.T. Willetts",drama,60000,4,no
60,Neal Stephenson,sci-fi,60000,4,no
100,Walter M. Miller Jr.,sci-fi,70000,4,no
400,"Sophocles, J.E. Thomas",drama,70000,4,no
90,Colm Tóibín,romance,60000,4,no
40,Lauren DeStefano,young adult,80000,4,no
30,J.D. Vance,#N/A,80000,4,no
60,Robert Jordan,fantasy,60000,4,no
800,Stephen Crane,young adult,70000,3,no
60,Randall Munroe,comedy,60000,4,no
60,Steven Erikson,fantasy,60000,4,no
100,Paulo Coelho,fantasy,50000,4,yes
20,Madeleine L'Engle,fantasy,80000,4,no
80,Suzanne Collins,fantasy,70000,4,no
50,Jodi Picoult,drama,60000,4,no
70,Anne Rice,fantasy,70000,4,yes
90,David Baldacci,thriller,60000,4,no
70,James Patterson,young adult,80000,4,no
60,Terry Goodkind,fantasy,60000,4,no
80,Philippa Gregory,drama,60000,4,no
50,Anne Tyler,drama,40000,3,no
50,Colson Whitehead,fantasy,70000,4,no
40,Melissa de la Cruz,young adult,80000,4,no
40,Julie Kagawa,fantasy,80000,4,no
40,Cora Carmack,romance,80000,4,no
90,John Grisham,mystery,50000,4,no
100,J.M. Coetzee,drama,50000,4,no
100,"A.A. Milne, Ernest H. Shepard",fantasy,70000,4,no
40,Brent Weeks,fantasy,60000,4,no
50,Sue Monk Kidd,romance,60000,3,no
50,Arnold Lobel,fantasy,70000,4,no
60,"Lemony Snicket, Brett Helquist",young adult,80000,4,no
40,Ally Carter,young adult,80000,4,no
60,B.A. Paris,thriller,60000,4,no
60,Michael Shaara,#N/A,60000,4,yes
50,Laurell K. Hamilton,fantasy,70000,4,no
70,Jonathan Stroud,young adult,60000,4,no
700,H.G. Wells,horror,60000,4,yes
40,Jennifer L. Armentrout,young adult,90000,4,no
50,Dave Eggers,#N/A,60000,4,no
40,Sharon M. Draper,young adult,60000,4,no
60,Lauren Kate,young adult,80000,4,no
70,Amanda Hocking,fantasy,50000,4,no
300,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",romance,60000,4,yes
30,Colleen Hoover,romance,70000,4,no
60,Blake Crouch,thriller,30000,4,yes
80,Michael Crichton,thriller,60000,4,yes
80,P.D. James,mystery,70000,3,no
500,Edith Wharton,romance,70000,3,yes
30,"Jane Hamilton, Frank  Muller, C.J. Critt",drama,60000,4,no
20,Colleen Hoover,romance,80000,4,no
0,"O. Henry, Lisbeth Zwerger",young adult,70000,4,no
50,Tom Wolfe,#N/A,50000,4,no
100,"William S. Burroughs, James Grauerholz, Barry  Miles",fantasy,60000,3,yes
50,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",fantasy,70000,4,no
100,John Grisham,mystery,60000,4,no
100,"Ursula K. Le Guin, Lech Jęczmyk",sci-fi,60000,4,no
80,"John Green, Maureen Johnson, Lauren Myracle",romance,60000,4,no
80,Stephen King,horror,60000,4,no
60,Atul Gawande,#N/A,60000,4,no
80,Dean Koontz,horror,60000,4,yes
20,Chelsea Handler,comedy,60000,4,no
600,"Henrik Ibsen, Michael   Meyer",drama,70000,4,no
50,James A. Michener,drama,60000,4,no
90,Richard Yates,drama,60000,4,yes
30,"Rachel Cohn, David Levithan",young adult,60000,4,yes
40,"Tom Stoppard, Henry Popkin",drama,70000,4,no
80,Maggie Stiefvater,young adult,90000,4,no
90,Alex Garland,thriller,50000,4,yes
40,"Beth Hoffman, Jenna Lamia",#N/A,50000,4,no
50,Charlaine Harris,fantasy,70000,4,no
90,Stephen King,horror,60000,4,no
50,Beverly Cleary,young adult,80000,4,no
100,Ursula K. Le Guin,fantasy,70000,4,no
80,Michael Crichton,thriller,60000,4,no
