40,100000,4,no,0
50,70000,4,no,0
50,70000,4,no,0
90,90000,4,yes,1
80,70000,4,no,0
80,30000,4,no,0
80,100000,4,no,0
70,90000,4,no,0
40,100000,4,no,0
40,80000,4,no,0
40,90000,4,yes,1
70,70000,4,no,0
50,70000,4,no,0
60,90000,4,no,0
60,90000,4,no,0
40,70000,4,yes,1
90,80000,4,no,0
60,70000,4,no,0
100,70000,4,no,0
50,60000,4,no,0
300,60000,4,no,0
10,70000,4,no,0
20,70000,4,no,0
70,60000,4,no,0
90,80000,4,no,0
60,90000,4,no,0
100,70000,4,no,0
80,70000,4,no,0
100,80000,4,no,0
100,80000,4,no,0
60,70000,4,no,0
100,60000,4,no,0
40,90000,4,no,0
60,70000,4,no,0
200,80000,4,yes,1
50,70000,4,no,0
70,80000,4,no,0
70,70000,4,no,0
60,100000,4,no,0
100,80000,4,no,0
70,80000,4,no,0
60,70000,4,no,0
100,70000,4,no,0
100,70000,4,no,0
60,70000,4,no,0
40,100000,5,yes,1
30,90000,4,no,0
50,80000,4,no,0
50,90000,4,no,0
40,70000,4,no,0
70,70000,4,no,0
100,60000,4,no,0
70,60000,4,no,0
40,80000,4,no,0
60,90000,4,no,0
0,80000,4,no,0
50,70000,4,no,0
40,100000,4,no,0
50,70000,4,no,0
50,70000,4,no,0
60,80000,4,yes,1
800,80000,4,no,0
60,70000,4,no,0
100,60000,4,no,0
40,60000,4,no,0
50,80000,4,no,0
50,90000,4,no,0
100,90000,4,no,0
20,80000,4,no,0
100,70000,4,no,0
70,90000,4,no,0
60,80000,4,no,0
50,100000,4,no,0
20,70000,4,no,0
40,90000,4,no,0
80,60000,4,no,0
40,100000,4,no,0
100,70000,4,no,0
60,90000,4,no,0
80,70000,4,no,0
40,60000,4,no,0
40,70000,4,no,0
100,70000,4,yes,1
60,90000,4,no,0
90,60000,4,no,0
40,80000,4,no,0
60,90000,4,no,0
70,60000,3,no,0
60,70000,4,no,0
40,100000,5,no,0
60,60000,4,no,0
70,60000,4,no,0
80,70000,4,no,0
80,60000,4,no,0
70,70000,4,no,0
1000,60000,4,no,0
40,70000,4,no,0
70,70000,4,no,0
40,70000,4,no,0
100,60000,4,no,0
100,70000,4,yes,1
100,70000,4,no,0
50,70000,4,no,0
70,80000,4,yes,1
100,90000,4,no,0
30,80000,4,no,0
60,70000,4,no,0
50,60000,4,no,0
1000,70000,4,yes,1
0,50000,4,no,0
50,70000,4,no,0
80,60000,4,no,0
50,70000,4,no,0
100,70000,4,no,0
30,70000,4,yes,1
60,70000,3,no,0
70,100000,4,no,0
50,100000,4,no,0
70,80000,4,yes,1
300,60000,4,no,0
40,80000,4,yes,1
30,80000,4,no,0
60,60000,4,no,0
60,70000,4,no,0
100,80000,4,no,0
60,70000,4,no,0
10,60000,4,no,0
60,70000,4,no,0
80,50000,4,no,0
40,80000,4,yes,1
40,40000,4,yes,1
70,80000,4,no,0
70,90000,4,no,0
20,70000,4,no,0
40,100000,4,no,0
30,80000,4,no,0
10,70000,4,no,0
70,60000,4,no,0
200,70000,4,no,0
100,60000,4,yes,1
60,80000,4,no,0
100,70000,4,no,0
100,70000,4,no,0
60,70000,4,no,0
30,80000,4,no,0
10,70000,4,no,0
100,70000,4,yes,1
70,80000,4,no,0
100,80000,4,yes,1
80,70000,4,no,0
50,70000,4,no,0
40,50000,4,no,0
90,60000,4,no,0
10,50000,4,yes,1
60,80000,4,yes,1
30,70000,5,no,0
80,80000,4,yes,1
70,70000,4,yes,1
0,60000,4,no,0
70,70000,4,yes,1
100,70000,4,no,0
80,80000,5,no,0
0,90000,4,no,0
0,60000,4,no,0
30,70000,4,yes,1
90,60000,4,no,0
60,50000,4,no,0
40,70000,4,no,0
40,60000,4,no,0
100,60000,4,no,0
60,60000,4,no,0
50,80000,4,no,0
80,80000,4,no,0
20,60000,4,no,0
200,70000,4,yes,1
30,70000,4,no,0
100,60000,4,no,0
70,80000,4,yes,1
80,100000,4,no,0
50,90000,4,no,0
70,70000,4,no,0
50,60000,4,no,0
70,70000,4,no,0
10,80000,4,no,0
10,70000,4,yes,1
30,70000,4,no,0
80,70000,4,no,0
60,70000,4,no,0
100,60000,4,no,0
60,50000,4,yes,1
20,50000,3,no,0
300,70000,4,yes,1
100,70000,4,no,0
40,70000,4,no,0
60,70000,4,no,0
90,60000,4,no,0
50,90000,4,no,0
40,90000,4,no,0
90,60000,3,no,0
60,70000,4,no,0
20,60000,4,no,0
0,60000,4,yes,1
90,60000,3,no,0
40,60000,4,no,0
100,70000,4,no,0
100,60000,4,no,0
60,70000,4,no,0
50,60000,4,no,0
80,70000,4,no,0
80,60000,4,no,0
40,60000,4,no,0
90,60000,3,no,0
90,70000,4,yes,1
1000,60000,4,no,0
40,90000,4,no,0
1000,70000,4,yes,1
100,70000,4,yes,1
90,70000,4,no,0
40,90000,4,no,0
40,60000,4,no,0
90,60000,4,no,0
50,60000,4,no,0
40,60000,4,no,0
60,30000,4,no,0
40,50000,4,no,0
90,50000,4,no,0
50,80000,4,yes,1
30,50000,4,no,0
60,70000,4,no,0
100,70000,4,yes,1
60,70000,4,no,0
30,70000,4,no,0
10,60000,4,no,0
50,80000,4,no,0
90,100000,4,yes,1
400,70000,4,yes,1
40,60000,4,no,0
30,70000,4,no,0
100,70000,4,yes,1
100,60000,4,yes,1
80,60000,4,no,0
80,60000,4,no,0
600,60000,4,no,0
60,50000,4,no,0
60,70000,4,no,0
60,70000,4,yes,1
80,70000,4,yes,1
90,60000,4,no,0
200,50000,4,no,0
200,60000,4,yes,1
40,70000,4,no,0
40,80000,4,no,0
80,70000,4,yes,1
70,50000,4,yes,1
50,90000,4,no,0
50,60000,4,no,0
10,40000,4,no,0
50,80000,4,no,0
600,70000,4,no,0
60,70000,4,no,0
40,70000,4,no,0
10,90000,4,no,0
70,60000,3,yes,1
20,50000,4,no,0
50,80000,4,no,0
70,60000,4,no,0
90,60000,4,yes,1
900,60000,4,no,0
100,60000,4,no,0
40,70000,4,no,0
90,70000,4,yes,1
70,40000,4,no,0
100,60000,4,no,0
60,60000,4,no,0
60,70000,4,yes,1
30,60000,4,no,0
10,60000,4,no,0
50,50000,5,no,0
90,70000,4,yes,1
100,70000,4,yes,1
50,70000,4,no,0
100,60000,4,no,0
60,70000,4,no,0
70,90000,4,no,0
30,50000,4,no,0
60,60000,4,no,0
40,80000,4,yes,1
200,50000,4,yes,1
100,50000,4,no,0
60,70000,4,no,0
600,60000,4,yes,1
20,70000,4,no,0
60,60000,4,no,0
700,40000,4,yes,1
50,80000,4,no,0
90,60000,4,no,0
60,60000,4,no,0
100,50000,4,no,0
80,60000,4,no,0
300,60000,4,no,0
60,60000,4,no,0
100,70000,4,no,0
400,70000,4,no,0
90,60000,4,no,0
40,80000,4,no,0
30,80000,4,no,0
60,60000,4,no,0
800,70000,3,no,0
60,60000,4,no,0
60,60000,4,no,0
100,50000,4,yes,1
20,80000,4,no,0
80,70000,4,no,0
50,60000,4,no,0
70,70000,4,yes,1
90,60000,4,no,0
70,80000,4,no,0
60,60000,4,no,0
80,60000,4,no,0
50,40000,3,no,0
50,70000,4,no,0
40,80000,4,no,0
40,80000,4,no,0
40,80000,4,no,0
90,50000,4,no,0
100,50000,4,no,0
100,70000,4,no,0
40,60000,4,no,0
50,60000,3,no,0
50,70000,4,no,0
60,80000,4,no,0
40,80000,4,no,0
60,60000,4,no,0
60,60000,4,yes,1
50,70000,4,no,0
70,60000,4,no,0
700,60000,4,yes,1
40,90000,4,no,0
50,60000,4,no,0
40,60000,4,no,0
60,80000,4,no,0
70,50000,4,no,0
300,60000,4,yes,1
30,70000,4,no,0
60,30000,4,yes,1
80,60000,4,yes,1
80,70000,3,no,0
500,70000,3,yes,1
30,60000,4,no,0
20,80000,4,no,0
0,70000,4,no,0
50,50000,4,no,0
100,60000,3,yes,1
50,70000,4,no,0
100,60000,4,no,0
100,60000,4,no,0
80,60000,4,no,0
80,60000,4,no,0
60,60000,4,no,0
80,60000,4,yes,1
20,60000,4,no,0
600,70000,4,no,0
50,60000,4,no,0
90,60000,4,yes,1
30,60000,4,yes,1
40,70000,4,no,0
80,90000,4,no,0
90,50000,4,yes,1
40,50000,4,no,0
50,70000,4,no,0
90,60000,4,no,0
50,80000,4,no,0
100,70000,4,no,0
80,60000,4,no,0
60,60000,4,no,0
60,70000,4,no,0
100,40000,4,no,0
80,40000,4,no,0
80,60000,4,yes,1
200,60000,4,yes,1
50,60000,4,no,0
100,60000,4,no,0
100,50000,4,no,0
20,70000,5,no,0
80,70000,4,no,0
10,60000,4,no,0
900,70000,4,no,0
40,80000,4,no,0
100,60000,4,no,0
40,80000,4,no,0
20,50000,4,no,0
40,50000,4,yes,1
50,80000,4,no,0
80,50000,4,no,0
100,50000,4,no,0
40,70000,4,no,0
60,50000,4,no,0
100,70000,4,yes,1
80,50000,4,no,0
40,60000,5,no,0
10,60000,4,yes,1
100,50000,4,yes,1
60,60000,4,no,0
800,50000,4,yes,1
40,50000,4,yes,1
200,50000,4,no,0
80,50000,4,no,0
10,60000,4,yes,1
50,70000,4,yes,1
10,60000,4,no,0
100,60000,4,no,0
30,60000,4,no,0
800,60000,4,no,0
30,70000,4,no,0
60,60000,4,yes,1
70,70000,4,no,0
40,70000,4,no,0
30,80000,4,no,0
50,70000,4,no,0
60,60000,4,no,0
50,70000,4,no,0
60,60000,3,no,0
100,60000,4,yes,1
90,60000,4,no,0
70,50000,4,no,0
30,60000,4,no,0
60,50000,4,no,0
40,60000,4,no,0
10,40000,4,no,0
40,60000,4,no,0
70,60000,4,yes,1
100,60000,4,no,0
40,80000,4,no,0
60,70000,4,no,0
40,80000,4,no,0
20,60000,5,no,0
60,60000,3,no,0
50,60000,4,no,0
60,50000,4,no,0
50,60000,4,no,0
200,60000,4,yes,1
70,50000,4,no,0
40,50000,4,no,0
200,70000,4,yes,1
100,50000,3,no,0
300,60000,4,no,0
40,60000,4,no,0
700,60000,4,no,0
30,70000,4,no,0
50,90000,4,no,0
40,70000,4,no,0
40,50000,4,no,0
50,50000,4,no,0
40,50000,4,no,0
40,40000,4,no,0
0,50000,4,no,0
20,60000,4,no,0
90,50000,4,no,0
90,50000,3,no,0
50,60000,4,no,0
600,60000,4,no,0
80,60000,4,no,0
700,50000,3,no,0
40,50000,4,yes,1
40,20000,4,no,0
200,50000,4,no,0
60,60000,4,no,0
30,60000,4,no,0
20,50000,4,no,0
50,50000,4,no,0
70,70000,4,no,0
30,60000,4,no,0
700,60000,4,no,0
60,50000,4,yes,1
70,70000,4,no,0
40,70000,4,no,0
200,70000,4,yes,1
60,80000,4,no,0
50,30000,4,no,0
20,60000,4,no,0
60,50000,4,no,0
60,50000,4,no,0
30,50000,4,yes,1
30,80000,4,no,0
100,50000,4,no,0
100,50000,4,yes,1
100,50000,4,no,0
80,60000,4,no,0
60,80000,4,yes,1
50,40000,3,no,0
70,50000,4,no,0
80,60000,4,no,0
80,60000,4,no,0
70,60000,4,no,0
70,60000,4,no,0
70,60000,4,no,0
100,50000,4,yes,1
60,70000,4,no,0
10,60000,4,no,0
80,70000,4,yes,1
80,60000,4,yes,1
40,70000,4,no,0
100,50000,4,no,0
100,60000,4,no,0
40,50000,5,no,0
50,70000,4,no,0
3000,30000,4,no,0
70,60000,4,no,0
80,60000,4,no,0
40,60000,4,no,0
40,40000,4,no,0
40,50000,3,no,0
40,50000,4,no,0
100,60000,4,no,0
100,50000,4,no,0
80,50000,4,no,0
50,70000,4,no,0
60,60000,4,no,0
70,80000,4,no,0
50,60000,4,no,0
90,50000,4,yes,1
30,40000,4,no,0
60,60000,4,yes,1
50,60000,4,yes,1
40,80000,4,no,0
100,50000,4,no,0
50,70000,4,no,0
40,50000,4,no,0
40,40000,4,no,0
50,50000,4,yes,1
50,50000,4,yes,1
200,50000,4,no,0
70,60000,4,yes,1
30,50000,4,no,0
30,70000,4,no,0
10,60000,5,no,0
90,40000,4,no,0
50,50000,4,no,0
80,50000,4,no,0
70,50000,4,yes,1
50,50000,4,no,0
10,60000,4,no,0
60,50000,4,no,0
30,50000,4,no,0
80,60000,4,no,0
70,60000,4,no,0
40,60000,4,no,0
50,70000,4,no,0
70,60000,4,no,0
100,60000,4,no,0
30,80000,4,no,0
20,50000,4,no,0
600,60000,4,no,0
60,60000,4,yes,1
30,70000,4,no,0
50,70000,4,no,0
30,70000,4,no,0
20,90000,4,no,0
20,50000,4,no,0
40,40000,4,no,0
70,70000,4,no,0
30,70000,4,no,0
20,60000,4,no,0
50,80000,4,no,0
500,60000,4,yes,1
300,60000,4,no,0
20,60000,4,no,0
50,50000,4,no,0
10,40000,4,no,0
20,50000,5,no,0
40,60000,4,no,0
20,50000,4,no,0
30,70000,4,yes,1
100,50000,4,no,0
30,40000,2,no,0
40,40000,4,no,0
50,60000,4,yes,1
80,50000,4,no,0
90,50000,4,no,0
0,20000,4,no,0
50,70000,4,no,0
200,50000,4,no,0
100,60000,4,no,0
100,60000,4,yes,1
30,70000,4,no,0
40,40000,4,no,0
10,60000,4,no,0
60,50000,4,no,0
50,70000,4,no,0
40,50000,5,no,0
40,60000,4,no,0
40,60000,4,no,0
30,60000,4,no,0
40,50000,4,no,0
50,30000,4,no,0
40,50000,4,no,0
50,50000,4,no,0
40,50000,4,no,0
70,50000,4,yes,1
50,80000,4,no,0
30,40000,4,no,0
50,60000,4,no,0
40,70000,4,no,0
20,40000,3,no,0
100,60000,4,no,0
60,60000,4,yes,1
80,60000,4,no,0
70,50000,4,yes,1
60,70000,4,no,0
20,50000,4,no,0
30,50000,4,yes,1
70,70000,4,no,0
60,50000,4,no,0
100,50000,4,no,0
30,40000,4,no,0
40,30000,4,no,0
200,40000,4,no,0
30,50000,4,no,0
70,50000,4,no,0
70,50000,4,no,0
30,50000,4,no,0
50,70000,4,no,0
60,50000,4,no,0
50,50000,4,no,0
50,50000,3,no,0
50,50000,4,no,0
90,50000,4,yes,1
70,60000,4,no,0
90,40000,4,no,0
40,70000,4,no,0
50,50000,4,no,0
50,70000,4,no,0
60,50000,4,yes,1
20,50000,4,no,0
200,30000,4,no,0
70,40000,4,no,0
70,40000,4,no,0
30,50000,4,no,0
50,70000,4,no,0
80,60000,4,no,0
30,60000,4,no,0
80,60000,4,yes,1
60,70000,4,no,0
70,50000,4,no,0
50,70000,4,no,0
60,50000,4,no,0
90,40000,4,no,0
30,40000,3,no,0
50,50000,4,no,0
100,50000,4,yes,1
30,70000,4,no,0
30,40000,4,no,0
40,50000,4,no,0
60,50000,4,no,0
60,50000,4,no,0
20,50000,4,no,0
20,50000,4,no,0
80,40000,4,no,0
200,50000,4,no,0
800,50000,3,no,0
40,50000,3,no,0
50,50000,4,no,0
60,50000,4,no,0
100,50000,4,yes,1
100,40000,4,no,0
0,50000,4,no,0
700,60000,4,no,0
20,50000,4,no,0
500,50000,4,no,0
20,50000,4,no,0
30,70000,4,no,0
30,70000,4,no,0
40,70000,4,yes,1
80,50000,4,no,0
40,60000,4,no,0
60,30000,3,no,0
50,50000,4,no,0
400,60000,4,yes,1
50,50000,4,no,0
50,30000,4,no,0
50,30000,4,no,0
70,50000,4,no,0
40,70000,4,yes,1
80,50000,4,no,0
40,50000,4,no,0
10,50000,4,no,0
40,40000,4,no,0
40,70000,4,no,0
500,50000,4,yes,1
100,50000,4,yes,1
60,20000,4,no,0
800,50000,4,no,0
70,60000,4,no,0
50,40000,4,no,0
60,50000,4,no,0
100,50000,4,no,0
100,40000,4,no,0
60,60000,4,no,0
60,60000,4,no,0
100,50000,4,no,0
40,50000,4,no,0
80,40000,4,no,0
20,50000,4,no,0
60,50000,4,no,0
30,40000,4,yes,1
80,50000,4,no,0
30,40000,4,no,0
50,50000,4,no,0
60,50000,4,yes,1
70,40000,4,no,0
50,30000,4,no,0
70,50000,4,yes,1
60,50000,4,no,0
40,70000,4,no,0
10,30000,4,no,0
60,50000,4,no,0
50,20000,4,no,0
90,50000,4,yes,1
100,50000,4,no,0
100,60000,4,no,0
20,50000,4,no,0
80,50000,4,no,0
60,20000,4,no,0
20,50000,4,no,0
40,50000,4,no,0
50,80000,4,no,0
50,70000,4,yes,1
50,70000,4,yes,1
30,30000,4,no,0
70,60000,4,no,0
100,50000,4,yes,1
40,50000,4,no,0
30,50000,4,no,0
60,80000,4,no,0
400,50000,4,no,0
90,60000,4,yes,1
70,40000,4,yes,1
80,60000,4,yes,1
100,60000,4,yes,1
60,60000,4,no,0
40,70000,4,no,0
100,40000,4,no,0
50,50000,4,no,0
20,70000,4,no,0
90,50000,4,yes,1
60,50000,4,no,0
40,60000,4,no,0
60,50000,4,no,0
800,40000,4,no,0
50,60000,4,no,0
70,40000,4,no,0
100,60000,4,yes,1
30,70000,4,no,0
70,50000,4,no,0
300,40000,4,no,0
80,50000,4,yes,1
50,70000,4,no,0
70,40000,4,no,0
50,70000,4,no,0
30,50000,4,no,0
40,50000,3,no,0
100,50000,4,no,0
30,60000,4,no,0
50,50000,4,yes,1
30,70000,4,no,0
60,50000,4,no,0
80,40000,4,no,0
100,40000,4,no,0
20,50000,4,no,0
50,40000,4,no,0
50,50000,4,no,0
80,40000,4,no,0
50,50000,4,no,0
90,40000,4,no,0
60,50000,4,yes,1
30,70000,4,no,0
60,40000,4,no,0
1000,50000,4,yes,1
30,70000,4,no,0
40,20000,4,no,0
200,50000,4,no,0
30,50000,4,no,0
20,50000,4,no,0
400,50000,4,no,0
40,40000,4,no,0
100,50000,4,no,0
30,50000,4,no,0
30,50000,4,no,0
90,60000,4,yes,1
40,30000,4,no,0
60,50000,4,no,0
60,50000,4,yes,1
60,40000,3,no,0
90,50000,4,no,0
80,50000,4,no,0
50,50000,4,no,0
100,60000,4,yes,1
80,50000,4,no,0
60,60000,4,no,0
90,40000,4,no,0
30,60000,4,no,0
20,50000,4,no,0
10,40000,4,no,0
80,60000,4,no,0
80,50000,4,yes,1
200,40000,4,no,0
50,40000,4,yes,1
300,50000,4,no,0
100,40000,4,no,0
40,50000,3,no,0
90,40000,4,yes,1
50,50000,4,no,0
90,50000,4,no,0
50,50000,4,yes,1
30,40000,4,no,0
30,50000,4,no,0
30,50000,3,no,0
50,50000,4,no,0
30,60000,4,no,0
30,60000,4,no,0
30,60000,4,no,0
30,70000,4,no,0
100,50000,4,no,0
60,40000,4,no,0
80,50000,4,no,0
40,50000,4,no,0
100,50000,4,no,0
30,40000,3,no,0
100,50000,4,no,0
80,40000,4,no,0
70,50000,4,no,0
10,50000,4,no,0
40,40000,4,no,0
300,40000,4,no,0
80,40000,4,no,0
70,60000,4,yes,1
100,50000,4,yes,1
60,50000,4,no,0
90,40000,4,no,0
70,50000,4,no,0
50,40000,4,no,0
40,50000,4,no,0
70,40000,4,no,0
70,40000,4,no,0
70,50000,4,yes,1
60,50000,4,no,0
90,40000,4,no,0
80,50000,4,yes,1
20,40000,4,no,0
30,50000,4,no,0
40,50000,4,no,0
70,40000,4,no,0
60,60000,4,no,0
10,50000,4,no,0
90,40000,4,no,0
100,50000,4,no,0
50,50000,4,no,0
300,40000,4,no,0
50,60000,4,no,0
30,60000,4,no,0
100,40000,4,no,0
70,70000,4,no,0
20,40000,5,no,0
700,30000,4,no,0
60,60000,4,no,0
40,40000,4,no,0
40,50000,4,no,0
70,50000,4,yes,1
40,50000,4,no,0
30,40000,4,no,0
80,50000,4,yes,1
50,60000,4,no,0
70,50000,4,no,0
10,50000,4,no,0
10,40000,5,no,0
40,40000,4,no,0
20,50000,4,no,0
30,40000,4,no,0
300,40000,4,no,0
80,40000,4,no,0
10,50000,4,no,0
10,30000,4,no,0
20,40000,5,no,0
60,40000,4,no,0
80,40000,4,no,0
30,70000,4,no,0
50,70000,4,no,0
30,60000,4,no,0
200,40000,4,no,0
30,50000,4,no,0
90,50000,4,no,0
30,50000,4,no,0
50,50000,4,no,0
40,60000,4,no,0
60,40000,4,no,0
40,40000,4,no,0
40,40000,4,no,0
40,60000,4,no,0
50,50000,4,no,0
50,40000,4,no,0
80,50000,4,no,0
60,50000,4,no,0
70,40000,4,no,0
20,50000,4,no,0
100,50000,4,no,0
50,50000,4,yes,1
80,60000,4,yes,1
30,70000,4,yes,1
40,50000,4,no,0
50,50000,4,no,0
40,50000,4,yes,1
60,30000,4,no,0
500,40000,4,no,0
80,30000,4,no,0
40,50000,4,no,0
50,60000,4,no,0
90,40000,4,no,0
80,50000,3,yes,1
70,30000,4,yes,1
40,60000,4,no,0
90,60000,4,no,0
10,40000,4,no,0
30,50000,4,no,0
300,50000,4,no,0
30,40000,4,no,0
200,40000,4,yes,1
60,40000,4,no,0
60,50000,4,no,0
40,40000,4,no,0
40,50000,4,yes,1
20,30000,5,yes,1
100,50000,4,no,0
0,40000,4,no,0
50,50000,4,yes,1
40,60000,4,no,0
40,50000,4,no,0
100,50000,3,no,0
60,50000,4,no,0
300,40000,4,no,0
30,50000,4,no,0
70,50000,4,no,0
40,40000,4,no,0
20,60000,4,no,0
30,40000,4,no,0
80,30000,4,no,0
70,50000,4,no,0
70,50000,4,no,0
50,50000,4,no,0
30,60000,5,yes,1
40,50000,4,no,0
40,40000,4,no,0
60,50000,4,no,0
30,40000,4,no,0
70,40000,4,no,0
20,40000,4,no,0
20,50000,4,no,0
10,50000,4,no,0
0,50000,4,no,0
600,40000,4,no,0
40,80000,4,no,0
20,60000,4,no,0
60,40000,4,no,0
40,50000,4,no,0
20,50000,4,no,0
20,60000,4,no,0
80,50000,4,no,0
30,30000,4,no,0
20,50000,4,no,0
200,40000,4,no,0
50,40000,4,no,0
50,40000,4,no,0
100,50000,4,no,0
30,40000,4,no,0
30,50000,4,yes,1
80,40000,3,no,0
60,80000,4,no,0
80,50000,4,no,0
100,50000,4,no,0
200,40000,4,yes,1
60,50000,4,no,0
60,50000,4,no,0
30,50000,4,no,0
60,60000,4,no,0
90,50000,4,no,0
100,40000,4,yes,1
40,40000,4,no,0
100,50000,4,no,0
20,40000,4,no,0
0,40000,4,no,0
40,60000,4,no,0
800,40000,4,no,0
100,50000,4,no,0
100,40000,4,no,0
80,40000,4,no,0
80,40000,4,yes,1
100,50000,4,no,0
70,50000,4,no,0
60,60000,4,no,0
30,60000,4,no,0
40,40000,4,no,0
50,40000,4,no,0
40,40000,4,no,0
20,40000,4,no,0
10,40000,4,no,0
80,40000,4,yes,1
40,60000,4,no,0
40,40000,4,no,0
70,40000,4,no,0
40,50000,4,no,0
10,40000,4,yes,1
30,40000,4,yes,1
70,50000,4,no,0
30,40000,4,no,0
50,40000,4,no,0
30,40000,4,no,0
30,40000,4,no,0
200,50000,4,yes,1
1000,40000,5,yes,1
40,60000,4,no,0
60,60000,4,no,0
60,40000,4,no,0
60,40000,4,no,0
60,40000,4,no,0
70,40000,4,yes,1
10,40000,3,no,0
20,60000,5,no,0
80,40000,4,no,0
40,20000,4,no,0
90,40000,4,yes,1
20,40000,4,no,0
70,30000,4,no,0
60,40000,4,no,0
70,40000,4,no,0
90,40000,4,no,0
40,40000,4,no,0
30,60000,4,no,0
50,40000,4,no,0
80,40000,5,no,0
70,50000,4,no,0
100,40000,4,yes,1
200,40000,4,no,0
40,50000,4,no,0
70,50000,4,no,0
50,50000,4,no,0
40,40000,4,no,0
30,50000,4,yes,1
40,50000,4,no,0
300,40000,4,no,0
30,60000,4,no,0
40,50000,4,no,0
40,40000,4,no,0
50,60000,4,yes,1
70,50000,4,no,0
40,30000,4,no,0
20,50000,4,no,0
30,30000,4,no,0
30,60000,4,no,0
30,60000,4,no,0
100,40000,4,no,0
60,60000,4,no,0
60,40000,4,no,0
40,50000,4,no,0
30,40000,4,no,0
40,60000,4,no,0
50,60000,4,no,0
80,40000,3,no,0
60,50000,4,no,0
400,40000,4,no,0
40,70000,4,no,0
40,40000,4,no,0
40,50000,4,no,0
10,40000,4,no,0
70,50000,4,no,0
10,40000,4,no,0
30,60000,4,no,0
30,60000,4,no,0
80,40000,4,no,0
100,40000,4,no,0
300,40000,4,no,0
20,40000,4,no,0
50,40000,4,no,0
30,50000,4,no,0
60,50000,4,no,0
100,40000,3,yes,1
40,60000,4,no,0
600,40000,4,no,0
70,40000,4,no,0
40,60000,4,no,0
30,40000,4,no,0
30,30000,4,no,0
100,40000,4,no,0
30,40000,4,no,0
60,50000,4,no,0
40,40000,4,no,0
30,40000,4,no,0
100,40000,4,no,0
60,50000,4,no,0
50,40000,4,no,0
60,30000,4,no,0
40,40000,4,no,0
50,60000,4,no,0
80,40000,4,no,0
50,40000,4,no,0
40,40000,4,no,0
70,30000,4,no,0
70,50000,4,yes,1
50,40000,4,no,0
60,50000,4,no,0
70,40000,4,no,0
70,40000,4,no,0
80,40000,4,no,0
10,60000,4,no,0
30,50000,4,no,0
20,70000,4,no,0
20,60000,4,no,0
60,50000,4,no,0
30,50000,4,no,0
600,30000,4,no,0
100,30000,4,no,0
30,50000,4,no,0
90,40000,4,no,0
90,40000,3,yes,1
30,50000,4,no,0
700,40000,4,no,0
50,40000,4,no,0
80,40000,4,yes,1
40,50000,4,no,0
0,50000,4,no,0
50,50000,4,yes,1
20,20000,4,no,0
50,30000,4,no,0
40,40000,4,no,0
100,50000,4,no,0
100,50000,4,no,0
40,40000,5,no,0
50,40000,4,no,0
800,50000,4,yes,1
30,60000,4,no,0
30,40000,4,no,0
50,50000,4,no,0
100,50000,4,no,0
60,40000,4,no,0
800,40000,4,yes,1
30,40000,4,no,0
30,40000,4,yes,1
40,60000,4,no,0
100,50000,4,no,0
400,40000,4,no,0
60,40000,4,yes,1
30,40000,4,no,0
30,60000,4,no,0
0,40000,4,yes,1
10,40000,4,no,0
80,40000,4,no,0
100,40000,4,yes,1
40,40000,4,no,0
200,40000,4,yes,1
20,40000,4,no,0
40,50000,4,no,0
50,40000,4,no,0
40,30000,4,no,0
70,40000,4,yes,1
50,60000,4,no,0
50,40000,4,no,0
90,40000,4,no,0
70,40000,4,no,0
50,50000,4,no,0
10,50000,4,no,0
50,40000,4,no,0
40,40000,4,no,0
60,40000,4,no,0
60,40000,4,no,0
40,40000,4,no,0
10,60000,4,no,0
90,40000,4,no,0
30,50000,4,no,0
20,50000,4,no,0
70,20000,4,no,0
0,40000,4,no,0
90,40000,4,no,0
50,40000,4,no,0
70,40000,4,yes,1
70,30000,4,yes,1
50,50000,4,no,0
200,50000,4,no,0
60,30000,4,no,0
70,40000,4,no,0
100,40000,4,no,0
20,40000,4,no,0
100,40000,4,yes,1
30,40000,4,no,0
10,60000,4,no,0
60,40000,4,no,0
80,40000,4,no,0
90,40000,4,no,0
30,40000,4,no,0
50,50000,4,yes,1
50,40000,4,no,0
60,30000,4,no,0
100,40000,4,no,0
10,30000,4,no,0
30,60000,4,no,0
70,40000,4,no,0
60,30000,4,no,0
50,40000,4,no,0
60,40000,4,no,0
50,40000,4,no,0
30,40000,4,yes,1
30,40000,4,no,0
40,50000,4,no,0
80,40000,4,no,0
40,50000,4,no,0
100,20000,4,no,0
60,40000,4,no,0
50,40000,4,no,0
30,40000,4,no,0
20,50000,4,no,0
60,40000,4,no,0
20,60000,4,no,0
10,40000,4,no,0
50,30000,4,yes,1
100,40000,4,no,0
50,40000,4,no,0
50,30000,4,no,0
40,60000,4,no,0
40,30000,4,no,0
60,50000,4,no,0
40,50000,4,no,0
50,40000,4,no,0
20,40000,4,no,0
60,40000,4,no,0
30,50000,4,no,0
30,50000,4,no,0
100,40000,4,no,0
60,40000,4,no,0
90,40000,4,yes,1
70,40000,3,no,0
40,50000,4,no,0
10,40000,4,no,0
40,40000,4,no,0
20,30000,4,no,0
20,40000,4,no,0
50,40000,4,no,0
90,30000,4,no,0
30,50000,4,no,0
90,40000,4,no,0
50,40000,4,no,0
70,40000,4,no,0
30,50000,4,no,0
100,40000,4,no,0
80,40000,4,no,0
60,40000,4,no,0
70,50000,4,no,0
0,60000,4,no,0
