60,mystery,60000,3.5,no
30,young adult,60000,4,no
40,sci-fi,40000,4,no
50,fantasy,40000,3.5,no
40,#N/A,40000,4,no
20,mystery,40000,4,no
10,romance,40000,4.5,no
80,thriller,40000,4,yes
40,fantasy,60000,4,no
40,horror,40000,4,no
70,#N/A,40000,4.5,no
40,young adult,50000,4,no
10,sci-fi,40000,4,yes
30,young adult,40000,3.5,yes
70,fantasy,50000,4,no
30,#N/A,40000,4,no
50,mystery,40000,3.5,no
30,comedy,40000,4,no
30,romance,40000,3.5,no
200,mystery,50000,4,yes
1000,fantasy,40000,4.5,yes
40,romance,60000,4.5,no
60,romance,60000,4,no
60,fantasy,40000,4,no
60,drama,40000,3.5,no
60,sci-fi,40000,4,no
70,thriller,40000,4,yes
10,mystery,40000,3.5,no
20,fantasy,60000,4.5,no
80,thriller,40000,4,no
40,crime,20000,4,no
90,drama,40000,4,yes
20,crime,40000,4,no
70,mystery,30000,3.5,no
60,comedy,40000,4,no
70,mystery,40000,4,no
90,drama,40000,3.5,no
40,#N/A,40000,4,no
30,young adult,60000,4,no
50,#N/A,40000,4,no
80,#N/A,40000,4.5,no
70,drama,50000,4,no
100,fantasy,40000,4,yes
200,mystery,40000,4,no
40,fantasy,50000,4.5,no
70,mystery,50000,4,no
50,fantasy,50000,4,no
40,#N/A,40000,4,no
30,mystery,50000,4,yes
40,young adult,50000,4,no
300,#N/A,40000,4.5,no
30,fantasy,60000,4,no
40,mystery,50000,4,no
40,fantasy,40000,4.5,no
50,young adult,60000,4,yes
70,fantasy,50000,4.5,no
40,crime,30000,4.5,no
20,thriller,50000,4,no
30,fantasy,30000,4,no
30,romance,60000,4.5,no
30,romance,60000,4,no
100,mystery,40000,4,no
60,young adult,60000,3.5,no
60,comedy,40000,4,no
40,young adult,50000,4,no
30,drama,40000,4,no
40,young adult,60000,4,no
50,young adult,60000,3.5,no
80,#N/A,40000,3.5,no
60,fantasy,50000,4,no
400,romance,40000,3.5,no
40,romance,70000,4.5,no
40,#N/A,40000,4,no
40,fairy-tales,50000,4,no
10,#N/A,40000,4,no
70,fantasy,50000,4,no
10,drama,40000,4.5,no
30,fantasy,60000,4,no
30,young adult,60000,4,no
80,#N/A,40000,4,no
100,mystery,40000,4,no
300,drama,40000,4,no
20,#N/A,40000,4,no
50,fantasy,40000,4.5,no
30,horror,50000,4,no
60,young adult,50000,4,no
100,romance,40000,3.5,yes
40,fantasy,60000,4,no
600,romance,40000,3.5,no
70,young adult,40000,4,no
40,fantasy,60000,4.5,no
30,romance,40000,3.5,no
30,#N/A,30000,3.5,no
100,fantasy,40000,4,no
30,#N/A,40000,4.5,no
60,young adult,50000,4,no
40,sci-fi,40000,4,no
30,fantasy,40000,4,no
100,#N/A,40000,4,no
60,young adult,50000,4,no
50,sci-fi,40000,4,no
60,romance,30000,4,no
40,#N/A,40000,4,no
50,young adult,60000,4,no
80,#N/A,40000,4,no
50,comedy,40000,4,no
40,romance,40000,4,no
70,thriller,30000,4,no
70,young adult,50000,4,yes
50,sci-fi,40000,4.5,no
60,fantasy,50000,4,no
70,#N/A,40000,4,no
70,crime,40000,4,no
80,#N/A,40000,4,no
10,romance,60000,4,no
30,romance,50000,4.5,no
20,mystery,70000,4,no
20,romance,60000,4,no
60,fantasy,50000,4.5,no
30,comedy,50000,4,no
600,#N/A,30000,4,no
100,mystery,30000,4,no
30,young adult,50000,4,no
90,young adult,40000,4,no
90,romance,40000,3.5,yes
30,fantasy,50000,4,no
700,#N/A,40000,4,no
50,young adult,40000,4,no
80,drama,40000,4,yes
40,young adult,50000,4,no
0,mystery,50000,4.5,no
50,horror,50000,4,yes
20,romance,20000,4,no
50,thriller,30000,4,no
40,romance,40000,4,no
100,mystery,50000,4,no
100,horror,50000,3.5,no
40,fantasy,40000,4.5,no
50,mystery,40000,4,no
800,drama,50000,3.5,yes
30,romance,60000,4.5,no
30,#N/A,40000,4,no
50,young adult,50000,4,no
100,mystery,50000,4,no
60,mystery,40000,4,no
800,young adult,40000,4,yes
30,young adult,40000,4,no
30,young adult,40000,4,yes
40,romance,60000,4,no
100,horror,50000,4,no
400,fantasy,40000,4,no
60,young adult,40000,4,yes
30,drama,40000,3.5,no
30,young adult,60000,4,no
0,horror,40000,4,yes
10,comedy,40000,4,no
80,romance,40000,4,no
100,mystery,40000,4,yes
40,#N/A,40000,4.5,no
200,mystery,40000,4,yes
20,fantasy,40000,4,no
40,young adult,50000,4,no
50,romance,40000,4,no
40,drama,30000,4,no
70,drama,40000,4,yes
50,young adult,60000,4,no
50,fantasy,40000,4.5,no
90,mystery,40000,4,no
70,mystery,40000,4,no
50,fantasy,50000,4,no
10,young adult,50000,4.5,no
50,romance,40000,4,no
40,#N/A,40000,4,no
60,young adult,40000,4,no
60,fantasy,40000,4,no
40,mystery,40000,4,no
10,fantasy,60000,3.5,no
90,thriller,40000,4,no
30,young adult,50000,3.5,no
20,romance,50000,4,no
70,thriller,20000,4,no
0,mystery,40000,4.5,no
90,mystery,40000,4,no
50,fantasy,40000,4,no
70,thriller,40000,4,yes
70,mystery,30000,4,yes
50,young adult,50000,4,no
200,drama,50000,3.5,no
60,fantasy,30000,4,no
70,romance,40000,4,no
100,romance,40000,4,no
20,fantasy,40000,4.5,no
100,romance,40000,3.5,yes
30,fantasy,40000,4.5,no
10,young adult,60000,4,no
60,romance,40000,4.5,no
80,fantasy,40000,4,no
90,fantasy,40000,4,no
30,#N/A,40000,4,no
50,fantasy,50000,4,yes
50,fantasy,40000,4,no
60,fantasy,30000,4,no
100,mystery,40000,4,no
10,fantasy,30000,4,no
30,fantasy,60000,4,no
70,#N/A,40000,4,no
60,horror,30000,4,no
50,fantasy,40000,4,no
60,fantasy,40000,4,no
50,#N/A,40000,3.5,no
30,fantasy,40000,4,yes
30,mystery,40000,4,no
40,young adult,50000,4.5,no
80,thriller,40000,4,no
40,mystery,50000,4,no
100,mystery,20000,3.5,no
60,romance,40000,4,no
50,romance,40000,3.5,no
30,romance,40000,4.5,no
20,young adult,50000,4,no
60,thriller,40000,4,no
20,romance,60000,4,no
10,fantasy,40000,4,no
50,fantasy,30000,4,yes
100,fantasy,40000,3.5,no
50,#N/A,40000,4.5,no
50,#N/A,30000,4,no
40,romance,60000,4,no
40,#N/A,30000,4,no
60,mystery,50000,4,no
40,fantasy,50000,4,no
50,fantasy,40000,4,no
20,fantasy,40000,4.5,no
60,drama,40000,3.5,no
30,young adult,50000,4.5,no
30,young adult,50000,4,no
100,fantasy,40000,4,no
60,fantasy,40000,4,no
90,young adult,40000,4,yes
70,romance,40000,3.5,no
40,young adult,50000,4,no
10,young adult,40000,4,no
40,fantasy,40000,4,no
20,#N/A,30000,4.5,no
20,fantasy,40000,4.5,no
50,fantasy,40000,4,no
90,thriller,30000,3.5,no
30,fantasy,50000,4,no
90,Contemporary,40000,3.5,no
50,#N/A,40000,4,no
70,#N/A,40000,4,no
30,fantasy,50000,4,no
100,horror,40000,4,no
80,fantasy,40000,4,no
60,fantasy,40000,4.5,no
70,fantasy,50000,4,no
0,fantasy,60000,4,no
20,#N/A,40000,4,no
70,#N/A,40000,4,no
50,young adult,50000,4,no
40,romance,40000,4,no
30,mystery,40000,4,no
80,thriller,30000,4,no
40,thriller,40000,4,yes
70,fantasy,50000,4.5,yes
100,#N/A,40000,4,yes
70,#N/A,40000,4,no
50,romance,50000,4,no
10,fantasy,40000,4,no
30,horror,40000,4.5,no
30,fantasy,30000,3.5,no
60,fantasy,40000,4,no
30,young adult,50000,3.5,no
80,fantasy,50000,4,no
300,mystery,40000,4,no
90,sci-fi,40000,4,no
60,crime,40000,4,yes
20,fantasy,40000,4.5,no
60,fantasy,30000,3.5,no
20,young adult,40000,4,no
40,fantasy,40000,3,no
100,mystery,40000,4,no
40,#N/A,40000,3.5,no
500,romance,40000,4,no
30,sci-fi,30000,4,no
70,fantasy,40000,4,no
30,mystery,40000,4,no
60,#N/A,30000,4,no
70,crime,40000,4,no
100,#N/A,40000,4,no
200,thriller,40000,3.5,yes
100,romance,40000,4.5,yes
70,#N/A,40000,4,no
40,sci-fi,20000,3.5,no
70,romance,40000,3.5,no
40,romance,50000,4,no
30,fantasy,40000,4,no
100,horror,40000,4,no
40,fantasy,40000,4,no
40,thriller,30000,4.5,no
30,sci-fi,30000,4,no
200,thriller,40000,4,no
30,fantasy,40000,4.5,no
70,mystery,40000,4,no
80,fantasy,30000,4,no
200,fantasy,30000,3.5,no
80,thriller,40000,4,no
70,young adult,40000,4,yes
20,romance,40000,3.5,no
50,thriller,30000,4,no
10,fantasy,40000,4,no
30,fantasy,20000,4.5,no
50,romance,30000,4,no
60,young adult,50000,3.5,no
70,mystery,40000,3.5,no
30,mystery,40000,4,no
20,young adult,50000,4,no
40,fantasy,60000,4,no
60,young adult,40000,4,yes
70,romance,30000,4.5,no
100,sci-fi,40000,4,no
20,fantasy,30000,4.5,no
20,mystery,30000,4,no
90,thriller,40000,4,no
20,young adult,50000,4,no
0,fantasy,40000,4.5,no
30,romance,50000,4,no
70,fantasy,40000,4,no
400,drama,40000,4,no
40,romance,50000,4.5,no
70,romance,40000,3.5,no
80,mystery,40000,4,no
70,#N/A,30000,4,no
40,fantasy,50000,4,no
50,romance,50000,4,no
20,mystery,30000,4,no
90,sci-fi,30000,4,no
700,fantasy,40000,4,no
60,fantasy,40000,4,no
40,fantasy,40000,4,no
70,young adult,50000,4,yes
60,#N/A,20000,4,no
30,fantasy,60000,4.5,no
100,comedy,40000,3.5,no
60,#N/A,30000,4,no
100,drama,40000,4,no
10,romance,50000,4,no
60,young adult,40000,4.5,no
30,sci-fi,40000,4,no
30,young adult,40000,4,no
30,#N/A,30000,4,no
50,young adult,50000,4,no
70,mystery,40000,4,no
600,sci-fi,30000,4,yes
40,sci-fi,30000,4,no
70,young adult,50000,4,yes
20,#N/A,40000,3.5,no
90,comedy,40000,3.5,no
100,mystery,40000,4,no
30,romance,40000,4,no
40,romance,60000,4,no
40,fantasy,50000,4,no
40,drama,40000,4,no
10,comedy,40000,4.5,no
60,romance,30000,4,no
70,romance,40000,3.5,no
20,fantasy,40000,4,no
20,drama,30000,3.5,no
200,#N/A,30000,4,no
20,young adult,40000,4.5,no
10,fantasy,40000,4,no
30,fantasy,60000,4,no
20,sci-fi,30000,4,no
50,romance,40000,3.5,no
30,#N/A,30000,4.5,no
50,romance,50000,4,no
40,crime,40000,4,no
50,young adult,50000,4,no
90,thriller,40000,3.5,yes
80,thriller,30000,4,yes
80,mystery,30000,4,no
30,young adult,50000,4,no
40,romance,40000,4,no
40,young adult,40000,4,no
600,drama,40000,4,yes
100,young adult,40000,3.5,no
100,crime,30000,4,no
50,romance,40000,3.5,no
60,horror,40000,4,yes
30,fantasy,50000,4,no
30,fantasy,30000,4,no
100,thriller,40000,3.5,no
50,young adult,50000,4,no
50,fantasy,20000,4,no
50,romance,40000,3.5,no
70,fantasy,40000,4.5,no
60,romance,30000,4,no
50,#N/A,50000,4.5,no
20,fantasy,50000,4.5,no
20,comedy,30000,4,no
50,sci-fi,30000,4,no
60,mystery,40000,4,no
30,#N/A,30000,4,no
60,fantasy,40000,4,no
100,young adult,40000,4,no
10,#N/A,40000,4,no
40,thriller,30000,4.5,no
40,fantasy,50000,4.5,no
100,sci-fi,40000,4,no
30,fantasy,40000,4.5,no
40,fantasy,60000,4,no
30,#N/A,40000,4.5,no
60,young adult,40000,3.5,no
30,fantasy,50000,4.5,yes
40,romance,40000,3.5,no
30,fantasy,40000,4.5,no
40,sci-fi,40000,4,no
40,romance,40000,3.5,no
20,fantasy,30000,3.5,no
70,romance,30000,4,no
10,crime,30000,4,yes
80,horror,40000,4,no
40,romance,30000,4,no
100,mystery,40000,4,no
50,sci-fi,40000,4,no
80,thriller,30000,4,no
30,fantasy,60000,4,no
80,young adult,40000,4,no
40,drama,40000,4,no
50,fantasy,40000,4,no
100,sci-fi,40000,4,no
50,#N/A,40000,4,no
60,fantasy,30000,4.5,no
200,#N/A,30000,4,no
50,#N/A,30000,3.5,no
40,#N/A,30000,4,no
0,#N/A,30000,3.5,no
80,romance,30000,3.5,no
50,fantasy,40000,4,no
10,sci-fi,30000,4.5,no
10,romance,40000,4,no
50,horror,40000,4,no
80,fantasy,40000,4,no
20,romance,60000,4,no
500,#N/A,30000,4.5,no
50,comedy,40000,4,no
40,young adult,50000,4,no
10,romance,30000,3.5,no
70,mystery,30000,3.5,no
30,romance,60000,4.5,no
60,thriller,40000,4,yes
30,#N/A,30000,4,no
0,horror,40000,4,no
60,fantasy,40000,4,no
60,thriller,40000,4,yes
80,romance,40000,4,yes
30,romance,70000,4.5,no
60,thriller,40000,4,no
70,fantasy,40000,4,no
70,thriller,40000,4,no
40,sci-fi,30000,4,no
60,fantasy,40000,4.5,no
40,fantasy,40000,4,no
40,romance,40000,3.5,no
800,#N/A,30000,4,yes
40,#N/A,30000,4,no
30,fantasy,30000,4,no
50,mystery,30000,4,no
60,young adult,50000,4,no
40,young adult,40000,4,no
60,#N/A,30000,4,no
40,young adult,50000,4,no
30,romance,50000,4,no
40,fantasy,40000,4.5,no
20,mystery,30000,4,no
40,fantasy,40000,4,no
40,romance,50000,4,no
70,sci-fi,40000,4,no
20,#N/A,30000,4.5,no
40,young adult,40000,3.5,yes
20,fantasy,40000,4,no
50,fantasy,50000,4,no
100,fantasy,30000,4,no
30,romance,50000,4,no
60,romance,30000,4,no
50,fantasy,40000,3.5,no
0,#N/A,20000,4,no
40,crime,30000,4,no
30,romance,40000,3.5,no
90,young adult,40000,3.5,no
50,romance,50000,4,no
50,#N/A,20000,4,no
30,romance,40000,3.5,no
700,drama,30000,4,no
50,drama,40000,3.5,no
50,fantasy,40000,3.5,no
20,fantasy,50000,4.5,no
10,fantasy,30000,4.5,no
50,fantasy,50000,4,no
60,fantasy,40000,4,no
50,young adult,30000,4,yes
0,mystery,30000,3.5,no
60,fantasy,40000,4,no
50,fantasy,40000,4.5,no
200,#N/A,30000,4,no
30,fantasy,40000,4,no
30,horror,40000,4,no
40,mystery,30000,4,no
100,young adult,40000,4,no
30,young adult,40000,4,no
20,young adult,40000,4,no
70,#N/A,30000,4,no
40,sci-fi,30000,4,no
200,romance,30000,4.5,no
80,thriller,40000,4,no
20,#N/A,40000,4,no
800,fantasy,40000,3.5,no
50,mystery,40000,4,no
20,young adult,40000,4,no
70,thriller,40000,4,no
50,fantasy,40000,3,no
80,mystery,40000,4,no
50,romance,40000,3.5,no
30,#N/A,40000,4,no
80,horror,40000,4,yes
100,young adult,40000,4,yes
50,#N/A,30000,3.5,no
20,fantasy,40000,4,no
0,#N/A,30000,4,no
100,mystery,40000,4,no
90,mystery,40000,4,no
70,young adult,40000,4,no
10,romance,50000,4.5,no
10,romance,20000,3.5,no
30,fantasy,40000,4,no
100,mystery,30000,4,no
30,#N/A,30000,4,no
0,#N/A,30000,4,no
100,mystery,30000,4,yes
100,sci-fi,40000,4,no
30,mystery,40000,4,no
30,romance,30000,4,no
20,fantasy,30000,4,no
90,fantasy,40000,4,no
40,fantasy,40000,4,yes
30,young adult,40000,3.5,no
40,romance,50000,4,no
300,drama,40000,4,no
30,fantasy,50000,4,no
80,fantasy,30000,4.5,no
20,sci-fi,30000,4,no
20,fantasy,50000,4.5,no
60,thriller,20000,4,no
30,romance,30000,4,no
60,sci-fi,30000,4,no
30,drama,20000,4,no
20,drama,40000,4.5,no
60,mystery,40000,4,no
50,thriller,20000,4,no
50,drama,20000,4,no
20,romance,50000,4,no
40,#N/A,40000,4,no
20,young adult,40000,4,no
30,romance,50000,4,no
40,fantasy,40000,4.5,no
90,romance,40000,4.5,no
10,sci-fi,30000,4,no
40,fantasy,40000,4.5,no
40,#N/A,30000,4,no
70,fantasy,30000,3.5,no
70,young adult,50000,4,no
50,young adult,40000,3.5,no
30,#N/A,40000,4,no
70,thriller,30000,4,yes
20,#N/A,30000,4,no
50,thriller,30000,4,no
30,fantasy,30000,4.5,no
90,romance,30000,3.5,no
90,#N/A,30000,4,no
40,romance,50000,4.5,no
40,romance,30000,4,yes
50,#N/A,30000,4,no
200,drama,40000,4.5,yes
40,young adult,40000,4,no
30,mystery,40000,4,no
20,romance,50000,4,no
20,fantasy,50000,4,no
40,fantasy,50000,4,no
30,#N/A,30000,4,no
20,young adult,40000,4,no
70,romance,30000,3.5,yes
50,fantasy,50000,4.5,no
40,fantasy,30000,4,no
100,romance,20000,3.5,yes
90,fantasy,30000,4,yes
50,fantasy,40000,4,no
50,young adult,40000,4,no
50,thriller,40000,4,no
70,fantasy,50000,4,no
70,suspense,30000,3.5,no
50,fantasy,50000,4,no
70,sci-fi,30000,4,no
20,young adult,30000,4,no
30,horror,40000,4,no
30,drama,30000,3.5,no
10,young adult,60000,4,no
70,thriller,40000,4,no
60,mystery,40000,4,no
70,romance,40000,3.5,no
50,fantasy,30000,4.5,no
40,romance,50000,4,no
80,thriller,30000,4,no
60,fantasy,40000,4,no
70,mystery,30000,3.5,no
40,thriller,30000,4.5,no
30,#N/A,30000,4.5,no
50,sci-fi,20000,4,no
100,fantasy,30000,4,no
70,#N/A,40000,4,no
50,thriller,30000,4.5,no
80,young adult,40000,4,yes
60,crime,30000,4,no
60,young adult,40000,4,no
20,romance,20000,4,yes
60,#N/A,40000,4.5,no
40,sci-fi,40000,4,no
50,mystery,40000,4,no
30,fantasy,30000,4,yes
50,#N/A,30000,4.5,no
40,young adult,40000,4,no
800,#N/A,30000,3.5,no
100,mystery,10000,4,no
60,fantasy,30000,4,no
80,mystery,30000,4,no
50,fantasy,50000,4,no
10,romance,30000,4,no
40,horror,40000,4,yes
30,fantasy,40000,4,no
100,romance,40000,4,no
40,#N/A,40000,3.5,no
40,mystery,30000,4,no
70,mystery,40000,4,no
70,romance,50000,4,no
60,thriller,30000,4,no
70,fantasy,40000,4,no
90,young adult,40000,4,no
60,horror,30000,4,no
50,thriller,30000,4,no
20,#N/A,40000,4.5,no
10,horror,40000,4,yes
40,sci-fi,30000,3.5,no
30,#N/A,30000,4,no
10,young adult,50000,4,no
70,romance,30000,4,no
40,young adult,40000,3.5,no
20,fantasy,30000,4,no
30,drama,30000,4,no
30,sci-fi,30000,4,no
70,romance,40000,4,yes
300,romance,30000,4,yes
50,young adult,40000,4,no
50,fantasy,40000,4.5,no
50,mystery,40000,4,no
40,fantasy,40000,4,no
30,young adult,20000,4.5,yes
60,fantasy,40000,4,no
60,romance,40000,4,no
40,romance,40000,3.5,no
40,young adult,50000,4.5,no
100,young adult,40000,4,no
40,fantasy,40000,4,no
40,fantasy,40000,4.5,no
40,mystery,30000,4,no
20,fantasy,20000,4.5,no
80,mystery,30000,4,no
30,young adult,40000,4,no
20,fantasy,40000,4,no
70,mystery,30000,4,no
10,fantasy,30000,4.5,no
50,#N/A,30000,4,no
10,young adult,40000,4,no
20,comedy,30000,4,no
80,fantasy,40000,4,no
30,fantasy,30000,3.5,no
30,sci-fi,30000,4,no
40,romance,50000,4,no
100,fantasy,30000,3.5,no
50,fantasy,30000,4.5,yes
30,sci-fi,30000,4,no
60,romance,30000,3.5,no
0,fantasy,30000,4,no
40,fantasy,40000,4,no
40,young adult,40000,4,no
30,mystery,40000,4,no
70,crime,30000,4,yes
40,fantasy,50000,4,no
50,#N/A,30000,4,no
30,romance,40000,4,no
50,mystery,30000,3.5,no
50,horror,30000,4,no
40,young adult,40000,4,no
20,#N/A,30000,4,no
30,mystery,20000,4,no
40,young adult,40000,4,no
50,thriller,30000,4.5,no
70,#N/A,40000,4,no
30,mystery,30000,4.5,no
50,fantasy,30000,4,no
100,thriller,30000,3.5,no
10,comedy,30000,4,no
100,romance,30000,4,no
100,romance,40000,4,yes
50,romance,30000,4,no
20,young adult,40000,4,no
30,fantasy,40000,4.5,no
600,sci-fi,30000,4,no
50,young adult,40000,4,no
40,young adult,30000,3.5,no
200,romance,30000,4,no
50,fantasy,30000,4.5,no
80,fantasy,40000,3.5,no
30,fantasy,40000,4.5,no
60,romance,30000,4,no
60,drama,30000,4,no
30,romance,30000,4.5,no
20,fantasy,50000,4,no
90,thriller,30000,4.5,yes
40,drama,40000,3.5,no
60,fantasy,40000,4.5,no
50,fantasy,30000,3.5,no
70,#N/A,30000,4,no
60,fantasy,30000,4,no
20,#N/A,30000,4,no
50,romance,40000,4,no
60,crime,30000,4,no
40,young adult,40000,4,no
500,romance,40000,4,no
50,sci-fi,30000,3.5,no
40,fantasy,40000,4,no
40,romance,50000,4.5,no
10,young adult,30000,4.5,no
80,#N/A,30000,4,no
50,#N/A,30000,4.5,no
30,fantasy,50000,4.5,no
20,#N/A,30000,4,no
40,young adult,30000,4,yes
40,young adult,40000,3.5,no
40,#N/A,30000,4,no
40,thriller,30000,4.5,no
100,fantasy,40000,4,no
70,young adult,30000,4.5,no
90,drama,30000,4,no
50,young adult,40000,4,no
60,fantasy,30000,4,no
70,mystery,40000,4,no
30,fantasy,50000,4.5,no
30,romance,30000,4,no
80,thriller,30000,4,yes
40,young adult,40000,4,no
0,sci-fi,30000,4.5,no
60,young adult,40000,4,no
50,sci-fi,30000,4,no
20,fantasy,30000,4.5,no
80,horror,30000,4,no
40,young adult,40000,4,no
70,crime,30000,4,no
60,romance,30000,4,yes
30,young adult,40000,4,no
60,fantasy,40000,4,no
40,young adult,40000,3.5,no
50,young adult,40000,4,no
30,young adult,50000,4,no
40,mystery,40000,4,no
60,suspense,30000,4,no
300,fantasy,40000,4,no
40,mystery,30000,4,no
50,fantasy,30000,4,no
30,horror,40000,4,no
60,romance,30000,4,no
60,thriller,30000,4,no
30,young adult,50000,4,no
30,young adult,50000,4.5,no
30,fantasy,50000,4.5,no
60,romance,20000,4,no
70,fantasy,40000,4,no
50,romance,50000,4,no
600,romance,30000,3.5,no
60,romance,30000,4,no
20,romance,50000,4,no
50,thriller,30000,4,no
70,sci-fi,30000,4,no
50,romance,30000,3.5,no
20,young adult,40000,4,no
80,#N/A,20000,4,no
100,crime,30000,3.5,no
40,romance,30000,3.5,no
10,drama,30000,4,no
30,sci-fi,30000,4,no
10,fantasy,30000,4.5,no
20,romance,40000,4.5,no
60,romance,30000,4,no
10,romance,50000,4.5,no
90,mystery,30000,4,no
30,fantasy,40000,4,no
200,fantasy,30000,4,no
40,drama,30000,4,no
200,fantasy,40000,3.5,no
700,comedy,30000,4,no
40,#N/A,30000,4,no
20,mystery,40000,3.5,no
20,#N/A,30000,4,no
30,comedy,30000,4,no
50,#N/A,30000,4,no
90,thriller,30000,4,no
0,young adult,30000,4.5,no
50,young adult,40000,4,no
30,young adult,30000,4,no
40,#N/A,30000,4,no
50,romance,30000,3.5,no
80,mystery,40000,4,no
30,fantasy,30000,3.5,no
200,horror,30000,4,no
40,young adult,30000,4,no
40,young adult,40000,3.5,no
30,romance,50000,4,no
80,#N/A,30000,4,no
50,romance,30000,4,no
40,thriller,20000,4,no
60,fantasy,40000,4,no
60,young adult,40000,4,no
20,#N/A,30000,4,no
30,fantasy,40000,4,no
100,mystery,30000,4,no
100,fantasy,30000,4,no
50,mystery,30000,4,no
40,fairy-tales,40000,4,no
30,fantasy,40000,4,no
30,mystery,30000,4,no
10,fantasy,30000,4.5,no
10,fantasy,30000,4,no
40,romance,40000,4,yes
20,young adult,50000,4.5,no
0,mystery,30000,4,no
50,#N/A,30000,4,no
30,mystery,40000,4,no
80,#N/A,30000,4,no
50,#N/A,30000,4,no
100,young adult,40000,4,no
70,drama,20000,3.5,no
50,horror,30000,4,no
70,mystery,30000,4,no
50,romance,30000,4,no
70,sci-fi,30000,4,yes
50,#N/A,30000,4,no
100,fantasy,40000,3.5,no
30,#N/A,30000,4,yes
90,sci-fi,30000,4,no
70,fantasy,30000,4,no
20,sci-fi,30000,4,no
40,young adult,40000,3.5,no
100,romance,30000,4,yes
300,fantasy,40000,4,no
40,fantasy,40000,4.5,no
100,#N/A,30000,4,no
600,fantasy,30000,4,yes
10,romance,40000,4.5,no
30,fantasy,40000,4.5,no
60,young adult,40000,3.5,no
40,young adult,40000,3.5,no
200,drama,30000,4,no
40,horror,40000,4.5,no
70,fantasy,30000,4,no
400,romance,30000,4,yes
70,young adult,40000,4,no
80,romance,30000,3.5,yes
60,drama,30000,4.5,no
50,#N/A,20000,3.5,no
20,#N/A,30000,4.5,no
90,fantasy,30000,4.5,no
10,young adult,30000,4.5,no
50,fantasy,40000,4,no
60,romance,30000,4,no
80,mystery,30000,4,no
40,sci-fi,30000,4,no
50,young adult,40000,4,yes
10,horror,30000,4.5,no
60,mystery,30000,4,no
40,fantasy,30000,4,no
20,#N/A,30000,4,no
30,fantasy,50000,4.5,no
100,spy,30000,4,yes
20,romance,40000,4,no
100,mystery,40000,4,no
100,#N/A,30000,4,no
40,fantasy,30000,4.5,yes
50,sci-fi,30000,4,no
50,mystery,30000,4,no
30,mystery,40000,4,no
60,young adult,30000,4,no
50,romance,50000,4,no
40,young adult,40000,4,no
70,fantasy,30000,4,no
60,romance,30000,3.5,no
50,romance,30000,4,yes
60,fantasy,40000,4.5,no
30,young adult,50000,4,no
80,#N/A,30000,4,no
70,crime,20000,4,no
100,fantasy,30000,4.5,no
30,mystery,30000,4,no
60,#N/A,30000,4.5,no
100,fantasy,30000,4,no
60,horror,30000,4,no
60,#N/A,30000,4,no
10,drama,30000,4,no
100,horror,30000,4,no
20,fantasy,50000,4,no
70,fantasy,20000,3.5,no
30,drama,30000,4,no
40,crime,30000,4,no
70,romance,30000,4,no
50,fantasy,30000,4,no
200,young adult,50000,4,no
300,romance,30000,4,no
30,romance,30000,4.5,no
100,drama,30000,3.5,no
20,#N/A,30000,4,no
60,romance,30000,4,yes
70,thriller,30000,4,no
30,young adult,40000,4,no
90,romance,20000,3,no
40,fantasy,20000,4.5,no
20,romance,30000,4,yes
40,#N/A,30000,3.5,no
20,romance,50000,4.5,no
20,fantasy,30000,4,no
10,#N/A,30000,4,no
70,romance,40000,4.5,no
40,fantasy,30000,4.5,no
70,mystery,20000,4,no
0,romance,30000,3.5,no
40,young adult,30000,4.5,no
100,mystery,30000,4,no
80,comfort-food,30000,4.5,no
40,young adult,40000,4,no
80,mystery,30000,4,yes
60,mystery,30000,4,no
80,thriller,30000,4,no
40,young adult,30000,4,no
30,young adult,40000,4,no
60,fantasy,40000,4,no
50,thriller,30000,4.5,no
70,romance,40000,4,no
100,horror,30000,4,no
20,young adult,40000,4,no
70,mystery,30000,4,no
30,#N/A,30000,4.5,no
20,drama,30000,4,no
40,fantasy,30000,4.5,no
50,fantasy,30000,4,no
50,young adult,50000,4,no
30,fantasy,40000,4.5,no
30,sci-fi,30000,4,no
50,fantasy,30000,4,no
40,romance,30000,4,no
50,#N/A,20000,4,no
70,fantasy,40000,4,no
60,romance,40000,4.5,no
40,romance,40000,4,no
20,young adult,40000,4.5,no
90,young adult,30000,4,no
50,#N/A,20000,4,no
30,fantasy,30000,4,no
40,romance,40000,4.5,no
40,thriller,30000,4.5,no
20,fantasy,40000,4.5,no
40,romance,40000,4,no
20,mystery,30000,3.5,no
30,fantasy,30000,3.5,no
60,romance,30000,3.5,no
90,young adult,30000,4,no
80,mystery,40000,4,no
100,mystery,30000,4,no
20,romance,50000,4.5,no
60,fantasy,40000,4,no
20,romance,40000,4,no
60,sci-fi,30000,4,yes
10,fantasy,40000,4,no
40,romance,30000,4,no
70,horror,30000,3.5,no
30,young adult,40000,4,yes
60,sci-fi,30000,4,no
30,#N/A,30000,4,no
30,romance,20000,3.5,no
400,fantasy,30000,4,no
90,romance,30000,3.5,no
400,romance,30000,3.5,no
70,romance,30000,4,no
40,thriller,30000,4.5,no
30,romance,40000,4.5,no
30,drama,30000,4,no
20,drama,30000,4,no
50,young adult,40000,4,no
80,mystery,30000,3.5,no
10,fantasy,30000,4.5,no
40,fantasy,40000,4,no
10,#N/A,20000,4,no
